movieId,title,genres,year,clean_title,text
26125,"Spider Baby or, The Maddest Story Ever Told (Spider Baby) (1968)",Comedy|Horror,1968,"Spider Baby or, The Maddest Story Ever Told (Spider Baby)","Spider Baby or, The Maddest Story Ever Told (Spider Baby) Comedy Horror"
26127,"Visit, The (1964)",Drama,1964,"Visit, The","Visit, The Drama"
26128,What a Way to Go! (1964),Comedy|Musical|Romance,1964,What a Way to Go!,What a Way to Go! Comedy Musical Romance
26130,Docking the Boat (Att angöra en brygga) (1965),Comedy|Drama|Romance,1965,Docking the Boat (Att angöra en brygga),Docking the Boat (Att angöra en brygga) Comedy Drama Romance
26131,"Battle of Algiers, The (La battaglia di Algeri) (1966)",Drama|War,1966,"Battle of Algiers, The (La battaglia di Algeri)","Battle of Algiers, The (La battaglia di Algeri) Drama War"
26133,"Charlie Brown Christmas, A (1965)",Animation|Children|Comedy,1965,"Charlie Brown Christmas, A","Charlie Brown Christmas, A Animation Children Comedy"
26134,Dracula: Prince of Darkness (1966),Horror|Mystery,1966,Dracula: Prince of Darkness,Dracula: Prince of Darkness Horror Mystery
26136,"Hallelujah Trail, The (1965)",Comedy|Western,1965,"Hallelujah Trail, The","Hallelujah Trail, The Comedy Western"
26137,"Heroes of Telemark, The (1965) ",Action|Drama|War,1965,"Heroes of Telemark, The","Heroes of Telemark, The Action Drama War"
26138,"Hill, The (1965)",Drama|War,1965,"Hill, The","Hill, The Drama War"
26139,In Harm's Way (1965),Drama|War,1965,In Harm's Way,In Harm's Way Drama War
26140,Incubus (1966),Horror,1966,Incubus,Incubus Horror
26141,"Loved One, The (1965)",Comedy,1965,"Loved One, The","Loved One, The Comedy"
26142,Major Dundee (1965),Adventure|War|Western,1965,Major Dundee,Major Dundee Adventure War Western
26144,Operation Crossbow (1965),Action|Adventure|War,1965,Operation Crossbow,Operation Crossbow Action Adventure War
26146,Ride in the Whirlwind (1965),Western,1965,Ride in the Whirlwind,Ride in the Whirlwind Western
26147,"Thousand Clowns, A (1965)",Comedy|Drama|Romance,1965,"Thousand Clowns, A","Thousand Clowns, A Comedy Drama Romance"
26148,"Train, The (1964)",Action|Thriller|War,1964,"Train, The","Train, The Action Thriller War"
26150,Andrei Rublev (Andrey Rublyov) (1969),Drama|War,1969,Andrei Rublev (Andrey Rublyov),Andrei Rublev (Andrey Rublyov) Drama War
26151,Au Hasard Balthazar (1966),Crime|Drama,1966,Au Hasard Balthazar,Au Hasard Balthazar Crime Drama
26152,Batman (1966),Action|Adventure|Comedy,1966,Batman,Batman Action Adventure Comedy
26153,Grand Prix (1966),Drama,1966,Grand Prix,Grand Prix Drama
26155,Khartoum (1966),Action|Adventure|Drama|War,1966,Khartoum,Khartoum Action Adventure Drama War
26156,Dragon Gate Inn (Dragon Inn) (Long men kezhan) (1967),Action|Adventure,1967,Dragon Gate Inn (Dragon Inn) (Long men kezhan),Dragon Gate Inn (Dragon Inn) (Long men kezhan) Action Adventure
26157,Manos: The Hands of Fate (1966),Horror,1966,Manos: The Hands of Fate,Manos: The Hands of Fate Horror
26158,Closely Watched Trains (Ostre sledované vlaky) (1966),Comedy|Drama|War,1966,Closely Watched Trains (Ostre sledované vlaky),Closely Watched Trains (Ostre sledované vlaky) Comedy Drama War
26159,Tokyo Drifter (Tôkyô nagaremono) (1966),Action|Crime|Drama,1966,Tokyo Drifter (Tôkyô nagaremono),Tokyo Drifter (Tôkyô nagaremono) Action Crime Drama
26160,Asterix and the Gauls (Astérix le Gaulois) (1967),Action|Adventure|Animation|Children|Comedy,1967,Asterix and the Gauls (Astérix le Gaulois),Asterix and the Gauls (Astérix le Gaulois) Action Adventure Animation Children Comedy
26162,Gappa: The Triphibian Monsters (AKA Monster from a Prehistoric Planet) (Daikyojû Gappa) (1967),Sci-Fi,1967,Gappa: The Triphibian Monsters (AKA Monster from a Prehistoric Planet) (Daikyojû Gappa),Gappa: The Triphibian Monsters (AKA Monster from a Prehistoric Planet) (Daikyojû Gappa) Sci-Fi
26163,Don't Look Back (1967),Documentary|Musical,1967,Don't Look Back,Don't Look Back Documentary Musical
26164,Fando and Lis (Fando y Lis) (1968),Adventure|Fantasy,1968,Fando and Lis (Fando y Lis),Fando and Lis (Fando y Lis) Adventure Fantasy
26167,The Incident (1967),Crime|Drama,1967,The Incident,The Incident Crime Drama
26169,Branded to Kill (Koroshi no rakuin) (1967),Action|Crime|Drama,1967,Branded to Kill (Koroshi no rakuin),Branded to Kill (Koroshi no rakuin) Action Crime Drama
26170,"Bride Wore Black, The (La mariée était en noir) (1968)",Crime|Drama,1968,"Bride Wore Black, The (La mariée était en noir)","Bride Wore Black, The (La mariée était en noir) Crime Drama"
26171,Play Time (a.k.a. Playtime) (1967),Comedy,1967,Play Time (a.k.a. Playtime),Play Time (a.k.a. Playtime) Comedy
26172,Point Blank (1967),Action|Crime|Drama|Thriller,1967,Point Blank,Point Blank Action Crime Drama Thriller
26174,The Shooting (1966),Western,1966,The Shooting,The Shooting Western
26175,"St. Valentine's Day Massacre, The (1967)",Crime|Drama,1967,"St. Valentine's Day Massacre, The","St. Valentine's Day Massacre, The Crime Drama"
26176,Titicut Follies (1967),Documentary|Drama,1967,Titicut Follies,Titicut Follies Documentary Drama
26177,Tony Rome (1967),Crime|Drama|Thriller,1967,Tony Rome,Tony Rome Crime Drama Thriller
26178,Two for the Road (1967),Comedy|Drama|Romance,1967,Two for the Road,Two for the Road Comedy Drama Romance
26180,Up the Down Staircase (1967),Drama,1967,Up the Down Staircase,Up the Down Staircase Drama
26181,"War Wagon, The (1967)",Action|Western,1967,"War Wagon, The","War Wagon, The Action Western"
26183,Asterix and Cleopatra (Astérix et Cléopâtre) (1968),Action|Adventure|Animation|Children|Comedy,1968,Asterix and Cleopatra (Astérix et Cléopâtre),Asterix and Cleopatra (Astérix et Cléopâtre) Action Adventure Animation Children Comedy
26184,"Diamond Arm, The (Brilliantovaya ruka) (1968)",Action|Adventure|Comedy|Crime|Thriller,1968,"Diamond Arm, The (Brilliantovaya ruka)","Diamond Arm, The (Brilliantovaya ruka) Action Adventure Comedy Crime Thriller"
26185,Dracula Has Risen from the Grave (1968),Horror|Romance|Thriller,1968,Dracula Has Risen from the Grave,Dracula Has Risen from the Grave Horror Romance Thriller
26187,Head (1968),Comedy|Fantasy|Musical,1968,Head,Head Comedy Fantasy Musical
26188,"Heart Is a Lonely Hunter, The (1968)",Drama,1968,"Heart Is a Lonely Hunter, The","Heart Is a Lonely Hunter, The Drama"
26189,"I Love You, Alice B. Toklas! (1968)",Comedy,1968,"I Love You, Alice B. Toklas!","I Love You, Alice B. Toklas! Comedy"
26191,Petulia (1968),Drama,1968,Petulia,Petulia Drama
26194,"Subject Was Roses, The (1968)",Drama,1968,"Subject Was Roses, The","Subject Was Roses, The Drama"
26195,Sympathy for the Devil (1968),Documentary|Musical,1968,Sympathy for the Devil,Sympathy for the Devil Documentary Musical
26197,War and Peace (Voyna i mir) (1967),Drama|Romance|War,1967,War and Peace (Voyna i mir),War and Peace (Voyna i mir) Drama Romance War
26198,"Yours, Mine and Ours (1968)",Children|Comedy,1968,"Yours, Mine and Ours","Yours, Mine and Ours Children Comedy"
26199,Alice's Restaurant (1969),Comedy|Drama,1969,Alice's Restaurant,Alice's Restaurant Comedy Drama
26203,Colossus: The Forbin Project (1970),Sci-Fi|Thriller,1970,Colossus: The Forbin Project,Colossus: The Forbin Project Sci-Fi Thriller
26204,Death Rides a Horse (Da uomo a uomo) (1967),Action|Western,1967,Death Rides a Horse (Da uomo a uomo),Death Rides a Horse (Da uomo a uomo) Action Western
26205,"Goodbye, Mr. Chips (1969)",Drama|Musical|Romance,1969,"Goodbye, Mr. Chips","Goodbye, Mr. Chips Drama Musical Romance"
26206,Journey to the Far Side of the Sun (a.k.a. Doppelgänger) (1969),Fantasy|Mystery|Sci-Fi|Thriller,1969,Journey to the Far Side of the Sun (a.k.a. Doppelgänger),Journey to the Far Side of the Sun (a.k.a. Doppelgänger) Fantasy Mystery Sci-Fi Thriller
26207,Last Summer (1969),Drama,1969,Last Summer,Last Summer Drama
26208,My Night At Maud's (Ma Nuit Chez Maud) (1969),Comedy|Drama|Romance,1969,My Night At Maud's (Ma Nuit Chez Maud),My Night At Maud's (Ma Nuit Chez Maud) Comedy Drama Romance
26209,"Magic Christian, The (1969)",Comedy,1969,"Magic Christian, The","Magic Christian, The Comedy"
26210,Marlowe (1969),Crime|Drama|Mystery,1969,Marlowe,Marlowe Crime Drama Mystery
26211,More (1969),Crime|Drama|Romance,1969,More,More Crime Drama Romance
26213,"Reivers, The (1969)",Comedy|Drama,1969,"Reivers, The","Reivers, The Comedy Drama"
26214,Taste the Blood of Dracula (1970),Horror,1970,Taste the Blood of Dracula,Taste the Blood of Dracula Horror
26215,"Joke, The (Zert) (1969)",Drama,1969,"Joke, The (Zert)","Joke, The (Zert) Drama"
26216,...tick... tick... tick... (1970),Action|Drama,1970,...tick... tick... tick...,...tick... tick... tick... Action Drama
26219,Brewster McCloud (1970),Comedy,1970,Brewster McCloud,Brewster McCloud Comedy
26220,"Violent City (Family, The) (Città violenta) (1970)",Action|Crime|Drama,1970,"Violent City (Family, The) (Città violenta)","Violent City (Family, The) (Città violenta) Action Crime Drama"
26221,Dirty Dingus Magee (1970),Comedy|Western,1970,Dirty Dingus Magee,Dirty Dingus Magee Comedy Western
26222,Dodes'ka-den (Clickety-Clack) (1970),Drama|Fantasy,1970,Dodes'ka-den (Clickety-Clack),Dodes'ka-den (Clickety-Clack) Drama Fantasy
26223,Gamera vs. Jiger (1970),Action|Fantasy|Sci-Fi,1970,Gamera vs. Jiger,Gamera vs. Jiger Action Fantasy Sci-Fi
26225,"Claire's Knee (Genou de Claire, Le) (1970)",Comedy|Romance,1970,"Claire's Knee (Genou de Claire, Le)","Claire's Knee (Genou de Claire, Le) Comedy Romance"
26226,"Hi, Mom! (1970)",Comedy,1970,"Hi, Mom!","Hi, Mom! Comedy"
26227,House of Dark Shadows (1970),Drama|Horror|Romance,1970,House of Dark Shadows,House of Dark Shadows Drama Horror Romance
26228,"Swedish Love Story, A (Kärlekshistoria, En) (1970)",Drama|Romance,1970,"Swedish Love Story, A (Kärlekshistoria, En)","Swedish Love Story, A (Kärlekshistoria, En) Drama Romance"
26229,"Landlord, The (1970)",Comedy|Drama,1970,"Landlord, The","Landlord, The Comedy Drama"
26230,On a Clear Day You Can See Forever (1970),Comedy|Musical|Romance,1970,On a Clear Day You Can See Forever,On a Clear Day You Can See Forever Comedy Musical Romance
26231,Performance (1970),Crime|Drama|Thriller,1970,Performance,Performance Crime Drama Thriller
26232,Rejs (1970),Comedy,1970,Rejs,Rejs Comedy
26235,Long Live Death (Viva la muerte) (1971),Drama|War,1971,Long Live Death (Viva la muerte),Long Live Death (Viva la muerte) Drama War
26236,"White Sun of the Desert, The (Beloe solntse pustyni) (1970)",Action|Adventure|Comedy|Drama|Romance|War,1970,"White Sun of the Desert, The (Beloe solntse pustyni)","White Sun of the Desert, The (Beloe solntse pustyni) Action Adventure Comedy Drama Romance War"
26237,Zabriskie Point (1970),Drama|Romance,1970,Zabriskie Point,Zabriskie Point Drama Romance
26240,"Beguiled, The (1971)",Drama|Thriller|War,1971,"Beguiled, The","Beguiled, The Drama Thriller War"
26241,"Devils, The (1971)",Drama,1971,"Devils, The","Devils, The Drama"
26242,Duel (1971),Action|Mystery|Thriller,1971,Duel,Duel Action Mystery Thriller
26243,Evil Roy Slade (1972),Comedy|Western,1972,Evil Roy Slade,Evil Roy Slade Comedy Western
26245,"Go-Between, The (1970)",Drama|Romance,1970,"Go-Between, The","Go-Between, The Drama Romance"
26246,Johnny Got His Gun (1971),Drama|War,1971,Johnny Got His Gun,Johnny Got His Gun Drama War
26247,Lawman (1971),Western,1971,Lawman,Lawman Western
26248,Let's Scare Jessica to Death (1971),Horror|Mystery,1971,Let's Scare Jessica to Death,Let's Scare Jessica to Death Horror Mystery
26249,They Call Me Trinity (1971),Comedy|Western,1971,They Call Me Trinity,They Call Me Trinity Comedy Western
26251,Mon Oncle Antoine (1971),Drama,1971,Mon Oncle Antoine,Mon Oncle Antoine Drama
26252,"New Leaf, A (1971)",Comedy|Romance,1971,"New Leaf, A","New Leaf, A Comedy Romance"
26253,Nicholas and Alexandra (1971),Drama|War,1971,Nicholas and Alexandra,Nicholas and Alexandra Drama War
26254,Von Richthofen and Brown (1971),Action|Drama|War,1971,Von Richthofen and Brown,Von Richthofen and Brown Action Drama War
26255,Scars of Dracula (1970),Horror,1970,Scars of Dracula,Scars of Dracula Horror
26256,Support Your Local Gunfighter (1971),Comedy|Romance|Western,1971,Support Your Local Gunfighter,Support Your Local Gunfighter Comedy Romance Western
26257,Sweet Sweetback's Baadasssss Song (1971),Crime|Drama|Thriller,1971,Sweet Sweetback's Baadasssss Song,Sweet Sweetback's Baadasssss Song Crime Drama Thriller
26258,"Topo, El (1970)",Fantasy|Western,1970,"Topo, El","Topo, El Fantasy Western"
26259,"Emigrants, The (Utvandrarna) (1971)",Drama,1971,"Emigrants, The (Utvandrarna)","Emigrants, The (Utvandrarna) Drama"
26263,Fiend with the Electronic Brain (Blood of Ghastly Horror) (1972),Horror|Sci-Fi,1972,Fiend with the Electronic Brain (Blood of Ghastly Horror),Fiend with the Electronic Brain (Blood of Ghastly Horror) Horror Sci-Fi
26265,Dr. Phibes Rises Again (1972),Adventure|Comedy|Horror|Romance,1972,Dr. Phibes Rises Again,Dr. Phibes Rises Again Adventure Comedy Horror Romance
26266,Dracula A.D. 1972 (1972),Horror|Thriller,1972,Dracula A.D. 1972,Dracula A.D. 1972 Horror Thriller
26267,Get to Know Your Rabbit (1972),Comedy,1972,Get to Know Your Rabbit,Get to Know Your Rabbit Comedy
26268,"Tall Blond Man with One Black Shoe, The (Le grand blond avec une chaussure noire) (1972)",Comedy|Mystery,1972,"Tall Blond Man with One Black Shoe, The (Le grand blond avec une chaussure noire)","Tall Blond Man with One Black Shoe, The (Le grand blond avec une chaussure noire) Comedy Mystery"
26269,Lone Wolf and Cub: Sword of Vengeance (Kozure Ôkami: Kowokashi udekashi tsukamatsuru) (1972),Action|Crime,1972,Lone Wolf and Cub: Sword of Vengeance (Kozure Ôkami: Kowokashi udekashi tsukamatsuru),Lone Wolf and Cub: Sword of Vengeance (Kozure Ôkami: Kowokashi udekashi tsukamatsuru) Action Crime
26270,Lone Wolf and Cub: Baby Cart at the River Styx (Kozure Ôkami: Sanzu no kawa no ubaguruma) (1972),Action|Adventure,1972,Lone Wolf and Cub: Baby Cart at the River Styx (Kozure Ôkami: Sanzu no kawa no ubaguruma),Lone Wolf and Cub: Baby Cart at the River Styx (Kozure Ôkami: Sanzu no kawa no ubaguruma) Action Adventure
26271,Lady Sings the Blues (1972),Drama|Musical,1972,Lady Sings the Blues,Lady Sings the Blues Drama Musical
26274,Payday (1973),Drama,1973,Payday,Payday Drama
26277,Slither (1973),Comedy|Crime|Thriller,1973,Slither,Slither Comedy Crime Thriller
26280,Traffic (Trafic) (1971),Comedy,1971,Traffic (Trafic),Traffic (Trafic) Comedy
26282,"Mad Adventures of Rabbi Jacob, the (Les Aventures de Rabbi Jacob) (1973)",Comedy,1973,"Mad Adventures of Rabbi Jacob, the (Les Aventures de Rabbi Jacob)","Mad Adventures of Rabbi Jacob, the (Les Aventures de Rabbi Jacob) Comedy"
26283,Charley Varrick (1973),Crime|Drama|Thriller,1973,Charley Varrick,Charley Varrick Crime Drama Thriller
26285,Dark Star (1974),Comedy|Sci-Fi|Thriller,1974,Dark Star,Dark Star Comedy Sci-Fi Thriller
26287,"Delicate Balance, A (1973)",Drama,1973,"Delicate Balance, A","Delicate Balance, A Drama"
26288,Dracula (1973),Horror,1973,Dracula,Dracula Horror
26289,Emperor of the North (Emperor of the North Pole) (1973),Action|Drama|Thriller,1973,Emperor of the North (Emperor of the North Pole),Emperor of the North (Emperor of the North Pole) Action Drama Thriller
26290,Executive Action (1973),Crime|Drama,1973,Executive Action,Executive Action Crime Drama
26291,"Glass Menagerie, The (1973)",Drama,1973,"Glass Menagerie, The","Glass Menagerie, The Drama"
26294,My Name Is Nobody (Il Mio nome è Nessuno) (1973),Comedy|Western,1973,My Name Is Nobody (Il Mio nome è Nessuno),My Name Is Nobody (Il Mio nome è Nessuno) Comedy Western
26295,Invasion of the Bee Girls (1973),Horror|Mystery|Sci-Fi,1973,Invasion of the Bee Girls,Invasion of the Bee Girls Horror Mystery Sci-Fi
26297,Lemora: A Child's Tale of the Supernatural (1973),Horror,1973,Lemora: A Child's Tale of the Supernatural,Lemora: A Child's Tale of the Supernatural Horror
26299,Phase IV (1974),Horror|Sci-Fi|Thriller,1974,Phase IV,Phase IV Horror Sci-Fi Thriller
26301,Save the Tiger (1973),Drama,1973,Save the Tiger,Save the Tiger Drama
26302,Scarecrow (1973),Drama,1973,Scarecrow,Scarecrow Drama
26303,Sisters (1973),Horror|Thriller,1973,Sisters,Sisters Horror Thriller
26304,"Spook Who Sat by the Door, The (1973)",Action|Crime|Drama,1973,"Spook Who Sat by the Door, The","Spook Who Sat by the Door, The Action Crime Drama"
26306,Theatre of Blood (1973),Comedy|Horror|Mystery,1973,Theatre of Blood,Theatre of Blood Comedy Horror Mystery
26307,King Boxer: Five Fingers of Death (Tian xia di yi quan) (1972),Action|Drama|Romance,1972,King Boxer: Five Fingers of Death (Tian xia di yi quan),King Boxer: Five Fingers of Death (Tian xia di yi quan) Action Drama Romance
26308,Turkish Delight (Turks fruit) (1973),Drama|Romance,1973,Turkish Delight (Turks fruit),Turkish Delight (Turks fruit) Drama Romance
26309,Walking Tall (1973),Action|Crime|Drama|Thriller,1973,Walking Tall,Walking Tall Action Crime Drama Thriller
26312,Butley (1974),Drama,1974,Butley,Butley Drama
26313,California Split (1974),Comedy|Drama,1974,California Split,California Split Comedy Drama
26314,"Cars That Ate Paris, The (1974)",Comedy|Horror|Thriller,1974,"Cars That Ate Paris, The","Cars That Ate Paris, The Comedy Horror Thriller"
26315,Conrack (1974),Drama,1974,Conrack,Conrack Drama
26316,Let Sleeping Corpses Lie (Non si deve profanare il sonno dei morti) (1974),Horror,1974,Let Sleeping Corpses Lie (Non si deve profanare il sonno dei morti),Let Sleeping Corpses Lie (Non si deve profanare il sonno dei morti) Horror
26317,Emmanuelle (1974),Drama|Romance,1974,Emmanuelle,Emmanuelle Drama Romance
26318,"Phantom of Liberty, The (Fantôme de la liberté, Le) (1974)",Comedy|Drama,1974,"Phantom of Liberty, The (Fantôme de la liberté, Le)","Phantom of Liberty, The (Fantôme de la liberté, Le) Comedy Drama"
26320,Flesh for Frankenstein (a.k.a. Andy Warhol's Frankenstein) (1973),Drama|Horror|Sci-Fi,1973,Flesh for Frankenstein (a.k.a. Andy Warhol's Frankenstein),Flesh for Frankenstein (a.k.a. Andy Warhol's Frankenstein) Drama Horror Sci-Fi
26321,Général Idi Amin Dada: A Self Portrait (Général Idi Amin Dada: Autoportrait) (1974),Documentary|War,1974,Général Idi Amin Dada: A Self Portrait (Général Idi Amin Dada: Autoportrait),Général Idi Amin Dada: A Self Portrait (Général Idi Amin Dada: Autoportrait) Documentary War
26322,Gone in 60 Seconds (1974),Action|Crime|Drama,1974,Gone in 60 Seconds,Gone in 60 Seconds Action Crime Drama
26323,"Groove Tube, The (1974)",Comedy,1974,"Groove Tube, The","Groove Tube, The Comedy"
